"X","yield"
"2014-09-01 18:00:00",-0.91405412866095
"2014-09-01 20:00:00",0.46135341609795
"2014-09-01 22:00:00",0.263940472018874
"2014-09-02 00:00:00",0.185910352725614
"2014-09-02 02:00:00",-0.452901187223361
"2014-09-02 04:00:00",-0.81487055747732
"2014-09-02 06:00:00",-0.586100816691157
"2014-09-02 08:00:00",-1.98760883690312
"2014-09-02 10:00:00",-1.85553973487214
"2014-09-02 12:00:00",1.7630513457554
"2014-09-02 14:00:00",2.09279991707372
"2014-09-02 16:00:00",2.52120784817544
"2014-09-02 18:00:00",0.925334777232479
"2014-09-02 20:00:00",1.07193950279725
"2014-09-02 22:00:00",0.3095753779087
"2014-09-03 00:00:00",-0.524211477770919
"2014-09-03 02:00:00",-3.3021863792676
"2014-09-03 04:00:00",-1.03072022033378
"2014-09-03 06:00:00",-1.09824191461334
"2014-09-03 08:00:00",0.860448672195915
"2014-09-03 10:00:00",-0.300846542300548
"2014-09-03 12:00:00",-1.43675474056764
"2014-09-03 14:00:00",0.0858867043935447
"2014-09-03 16:00:00",-1.24987071660473
"2014-09-03 18:00:00",-0.437547900066434
"2014-09-03 20:00:00",-0.384270970912979
"2014-09-03 22:00:00",-0.587399392760318
"2014-09-20 00:00:00",0
"2014-09-20 02:00:00",0
"2014-09-20 04:00:00",0
"2014-09-20 06:00:00",0
"2014-09-20 08:00:00",0
"2014-09-20 10:00:00",0
"2014-09-20 12:00:00",0
"2014-09-20 14:00:00",0
"2014-09-20 16:00:00",0
"2014-09-20 18:00:00",0
"2014-09-20 20:00:00",0
"2014-09-20 22:00:00",0
"2014-09-21 00:00:00",0
"2014-09-21 02:00:00",0
"2014-09-21 04:00:00",0
"2014-09-21 06:00:00",0
"2014-09-21 08:00:00",0
"2014-09-21 10:00:00",0
"2014-09-21 12:00:00",0
"2014-09-21 14:00:00",0
"2014-09-21 16:00:00",0
"2014-09-21 18:00:00",0
"2014-09-21 20:00:00",0
"2014-09-21 22:00:00",0
"2014-09-22 00:00:00",0
"2014-09-22 02:00:00",0
"2014-09-22 04:00:00",0
"2014-09-22 06:00:00",0
"2014-09-22 08:00:00",0
"2014-09-22 10:00:00",0
"2014-09-22 12:00:00",0
"2014-09-22 14:00:00",0
"2014-09-22 16:00:00",0
"2014-09-22 18:00:00",0
"2014-09-22 20:00:00",0
"2014-09-22 22:00:00",0
"2014-09-23 00:00:00",0
"2014-09-23 02:00:00",0
"2014-09-23 04:00:00",0
"2014-09-23 06:00:00",0
"2014-09-23 08:00:00",0
"2014-09-23 10:00:00",0
"2014-09-23 12:00:00",0
"2014-09-23 14:00:00",0
"2014-09-23 16:00:00",0
"2014-09-23 18:00:00",0
"2014-09-23 20:00:00",0
"2014-09-23 22:00:00",0
"2014-10-10 00:00:00",1.42370750500756
"2014-10-10 02:00:00",1.08475219188657
"2014-10-10 04:00:00",1.49944766876517
"2014-10-10 06:00:00",2.26330343241353
"2014-10-10 08:00:00",1.01694847892355
"2014-10-10 10:00:00",0.0326569390646796
"2014-10-10 12:00:00",2.21210856133462
"2014-10-10 14:00:00",4.88058211681732
"2014-10-10 16:00:00",10.5764877831016
"2014-10-10 18:00:00",-0.688341972756987
"2014-10-10 20:00:00",-1.04300489990779
"2014-10-10 22:00:00",-0.473935210046005
"2014-10-11 00:00:00",0.197206332025765
"2014-10-11 02:00:00",-0.816057644628449
"2014-10-11 04:00:00",0.0497239248620023
"2014-10-11 06:00:00",0.335455521299203
"2014-10-11 08:00:00",1.07474113876356
"2014-10-11 10:00:00",1.31385798604813
"2014-10-11 12:00:00",0.873185776382854
"2014-10-11 14:00:00",-3.80789206154134
"2014-10-11 16:00:00",-2.87769077641548
"2014-10-11 18:00:00",-4.04870990434858
"2014-10-11 20:00:00",8.71156871600902
"2014-10-11 22:00:00",2.70229549631344
"2014-10-12 00:00:00",-12.7182349652825
"2014-10-12 02:00:00",9.94914467281552
"2014-10-12 04:00:00",236.394535334169
"2014-10-12 06:00:00",183.212470512948
"2014-10-12 08:00:00",81.8578853052302
"2014-10-12 10:00:00",16.9957751977906
"2014-10-12 12:00:00",3.13271134134629
"2014-10-12 14:00:00",1.61749395405377
"2014-10-12 16:00:00",-3.47704627197322
"2014-10-12 18:00:00",3.21178752962567
"2014-10-12 20:00:00",28.7415921108663
"2014-10-12 22:00:00",246.912331895949
"2014-10-13 00:00:00",151.788784912008
"2014-10-13 02:00:00",110.091229396343
"2014-10-13 04:00:00",64.7375574170705
"2014-10-13 06:00:00",42.6088046153029
"2014-10-13 08:00:00",-49.8253137935507
"2014-10-13 10:00:00",15.9954329535981
"2014-10-13 12:00:00",2.84629228010112
"2014-10-13 14:00:00",-0.860073913849192
"2014-10-13 16:00:00",7.44499277723662
"2014-10-13 18:00:00",-4.08298881324055
"2014-10-13 20:00:00",268.197561050614
"2014-10-13 22:00:00",391.83736294756
"2014-12-09 00:00:00",-4.29679986821006
"2014-12-09 02:00:00",1.99417656344127
"2014-12-09 04:00:00",5.69122530490517
"2014-12-09 06:00:00",8.06775911886822
"2014-12-09 08:00:00",4.0904492152888
"2014-12-09 10:00:00",1.04930182064046
"2014-12-09 12:00:00",0.812967596826951
"2014-12-09 14:00:00",0.255137418190571
"2014-12-09 16:00:00",-5.2194231931716
"2014-12-09 18:00:00",-1.62998976040008
"2014-12-09 20:00:00",-1.16250142641651
"2014-12-09 22:00:00",-0.566380750171994
"2014-12-10 00:00:00",-2.43857446600435
"2014-12-10 02:00:00",-1.22281493980223
"2014-12-10 04:00:00",-0.511166052435723
"2014-12-10 06:00:00",0.466595355428225
"2014-12-10 08:00:00",-1.12584488399885
"2014-12-10 10:00:00",-0.216037352874912
"2014-12-10 12:00:00",1.45035937956817
"2014-12-10 14:00:00",0.636904145587096
"2014-12-10 16:00:00",0.88657955487156
"2014-12-10 18:00:00",3.47209374957004
"2014-12-10 20:00:00",2.08534080377444
"2014-12-10 22:00:00",2.48396961213075
"2014-12-11 00:00:00",1.41907181117176
"2014-12-11 02:00:00",1.22899984515607
"2014-12-11 04:00:00",1.40143187795002
"2014-12-11 06:00:00",1.51604700265784
"2014-12-11 08:00:00",0.108732867886033
"2014-12-11 10:00:00",0.398852547134084
"2014-12-11 12:00:00",-0.273100338321903
"2014-12-11 14:00:00",0.379012984433224
"2014-12-11 16:00:00",-0.163593992702374
"2014-12-11 18:00:00",-1.25041879971124
"2014-12-11 20:00:00",0.423887779949979
"2014-12-11 22:00:00",1.94010622795679
"2014-12-12 00:00:00",0.170822000577829
"2014-12-12 02:00:00",-2.39130124594625
"2014-12-12 04:00:00",-3.88521465995228
"2014-12-12 06:00:00",-0.456394997257917
"2014-12-12 08:00:00",0.207341448876946
"2014-12-12 10:00:00",0.454028390684925
"2014-12-12 12:00:00",0.685881027682285
"2014-12-12 14:00:00",0.0310299804659024
"2014-12-12 16:00:00",-1.21959616074208
"2014-12-12 18:00:00",-1.14780617528088
"2014-12-12 20:00:00",-1.30800438730029
"2014-12-12 22:00:00",0.0249426651652982
"2014-12-29 00:00:00",0
"2014-12-29 02:00:00",0
"2014-12-29 04:00:00",0
"2014-12-29 06:00:00",0
"2014-12-29 08:00:00",0
"2014-12-29 10:00:00",0
"2014-12-29 12:00:00",0
"2014-12-29 14:00:00",0
"2014-12-29 16:00:00",0
"2014-12-29 18:00:00",0
"2014-12-29 20:00:00",0
"2014-12-29 22:00:00",0
"2014-12-30 00:00:00",0
"2014-12-30 02:00:00",0
"2014-12-30 04:00:00",0
"2014-12-30 06:00:00",0
"2014-12-30 08:00:00",0
"2014-12-30 10:00:00",0
"2014-12-30 12:00:00",0
"2014-12-30 14:00:00",0
"2014-12-30 16:00:00",0
"2014-12-30 18:00:00",0
"2014-12-30 20:00:00",0
"2014-12-30 22:00:00",0
"2014-12-31 00:00:00",0
"2014-12-31 02:00:00",0
"2014-12-31 04:00:00",0
"2014-12-31 06:00:00",0
"2014-12-31 08:00:00",0
"2014-12-31 10:00:00",0
"2014-12-31 12:00:00",0
"2014-12-31 14:00:00",0
"2014-12-31 16:00:00",0
"2014-12-31 18:00:00",0
"2014-12-31 20:00:00",0
"2014-12-31 22:00:00",0
"2015-01-01 00:00:00",0
"2015-01-01 02:00:00",0
"2015-01-01 04:00:00",0
"2015-01-01 06:00:00",0
"2015-01-01 08:00:00",0
"2015-01-01 10:00:00",0
"2015-01-01 12:00:00",0
"2015-01-01 14:00:00",0
"2015-01-01 16:00:00",0
"2015-01-01 18:00:00",0
"2015-01-01 20:00:00",0
"2015-01-01 22:00:00",0
"2015-01-18 00:00:00",243.201094176493
"2015-01-18 02:00:00",49.4163239693639
"2015-01-18 04:00:00",12.9892114983477
"2015-01-18 06:00:00",-195.728542499125
"2015-01-18 08:00:00",-55.6153482247746
"2015-01-18 10:00:00",-27.5276067093333
"2015-01-18 12:00:00",-4.05141107142572
"2015-01-18 14:00:00",-4.18559853905299
"2015-01-18 16:00:00",-113.777432117935
"2015-01-18 18:00:00",304.390005872229
"2015-01-18 20:00:00",343.731509526592
"2015-01-18 22:00:00",-371.153274679098
"2015-01-19 00:00:00",109.846141627309
"2015-01-19 02:00:00",104.879907717859
"2015-01-19 04:00:00",411.450553910373
"2015-01-19 06:00:00",450.45594815212
"2015-01-19 08:00:00",140.231570376603
"2015-01-19 10:00:00",568.735824250207
"2015-01-19 12:00:00",1440.80221981126
"2015-01-19 14:00:00",-48.4772701634863
"2015-01-19 16:00:00",-35.2814788162786
"2015-01-19 18:00:00",-103.492836996738
"2015-01-19 20:00:00",600.743584357602
"2015-01-19 22:00:00",2188.15023298895
"2015-01-20 00:00:00",474.491876374339
"2015-01-20 02:00:00",22.5666943964006
"2015-01-20 04:00:00",216.799494273903
"2015-01-20 06:00:00",107.234522359069
"2015-01-20 08:00:00",-13.448173387793
"2015-01-20 10:00:00",-4.81150565358621
"2015-01-20 12:00:00",0.63835873566677
"2015-01-20 14:00:00",-3.4155022566008
"2015-01-20 16:00:00",-127.727132812598
"2015-01-20 18:00:00",406.172519549177
"2015-01-20 20:00:00",246.54282055622
"2015-01-20 22:00:00",490.53550846925
"2015-01-21 00:00:00",409.194590017344
"2015-01-21 02:00:00",592.462290068986
"2015-01-21 04:00:00",553.552509079664
"2015-01-21 06:00:00",523.450942856465
"2015-01-21 08:00:00",-112.477761975541
"2015-01-21 10:00:00",7.39603832593934
"2015-01-21 12:00:00",33.8795816920435
"2015-01-21 14:00:00",16.3845508451691
"2015-01-21 16:00:00",14.0507380656467
"2015-01-21 18:00:00",-33.2906903717958
"2015-01-21 20:00:00",134.62431310714
"2015-01-21 22:00:00",70.5098107613294
"2015-02-07 00:00:00",-20.8532176885865
"2015-02-07 02:00:00",-80.7793913718114
"2015-02-07 04:00:00",1.17980796175743
"2015-02-07 06:00:00",80.0509127196874
"2015-02-07 08:00:00",-12.7100289676546
"2015-02-07 10:00:00",-31.9215528330685
"2015-02-07 12:00:00",15.4048946159637
"2015-02-07 14:00:00",18.8229565446086
"2015-02-07 16:00:00",15.2154841593917
"2015-02-07 18:00:00",-105.440353061768
"2015-02-07 20:00:00",191.624388110794
"2015-02-07 22:00:00",70.0335016931106
"2015-02-08 00:00:00",-53.0394127354607
"2015-02-08 02:00:00",-35.5238032868638
"2015-02-08 04:00:00",-42.2127001553627
"2015-02-08 06:00:00",-1.28636947220265
"2015-02-08 08:00:00",0.759839327007597
"2015-02-08 10:00:00",1.61084440980414
"2015-02-08 12:00:00",0.559482474891666
"2015-02-08 14:00:00",-0.415986734237947
"2015-02-08 16:00:00",-2.57373537068258
"2015-02-08 18:00:00",10.7436021819812
"2015-02-08 20:00:00",-5.11120724383656
"2015-02-08 22:00:00",-2.64721991325668
"2015-02-09 00:00:00",-0.718584478647216
"2015-02-09 02:00:00",-4.42988972051195
"2015-02-09 04:00:00",-3.59794053298403
"2015-02-09 06:00:00",-6.84653951575529
"2015-02-09 08:00:00",-2.80242510524565
"2015-02-09 10:00:00",0.614203437579675
"2015-02-09 12:00:00",0.835261625002431
"2015-02-09 14:00:00",-3.76170691330799
"2015-02-09 16:00:00",0.152404212579313
"2015-02-09 18:00:00",-6.24418727826662
"2015-02-09 20:00:00",1.19780073459511
"2015-02-09 22:00:00",10.6699420301543
"2015-02-10 00:00:00",87.0628429429236
"2015-02-10 02:00:00",-11.9410464576671
"2015-02-10 04:00:00",4.78137876533128
"2015-02-10 06:00:00",3.17822474204073
"2015-02-10 08:00:00",-0.818226870978677
"2015-02-10 10:00:00",0.245842520161574
"2015-02-10 12:00:00",5.59521986227571
"2015-02-10 14:00:00",-0.180438497626838
"2015-02-10 16:00:00",-2.74168985612165
"2015-02-10 18:00:00",-10.0144050009235
"2015-02-10 20:00:00",-9.5643403538497
"2015-02-10 22:00:00",-3.18788130150855
"2015-02-27 00:00:00",0
"2015-02-27 02:00:00",0
"2015-02-27 04:00:00",0
"2015-02-27 06:00:00",0
"2015-02-27 08:00:00",0
"2015-02-27 10:00:00",0
"2015-02-27 12:00:00",0
"2015-02-27 14:00:00",0
"2015-02-27 16:00:00",0
"2015-02-27 18:00:00",0
"2015-02-27 20:00:00",0
"2015-02-27 22:00:00",0
"2015-02-28 00:00:00",0
"2015-02-28 02:00:00",0
"2015-02-28 04:00:00",0
"2015-02-28 06:00:00",0
"2015-02-28 08:00:00",0
"2015-02-28 10:00:00",0
"2015-02-28 12:00:00",0
"2015-02-28 14:00:00",0
"2015-02-28 16:00:00",0
"2015-02-28 18:00:00",0
"2015-02-28 20:00:00",0
"2015-02-28 22:00:00",0
"2015-03-01 00:00:00",0
"2015-03-01 02:00:00",0
"2015-03-01 04:00:00",0
"2015-03-01 06:00:00",0
"2015-03-01 08:00:00",0
"2015-03-01 10:00:00",0
"2015-03-01 12:00:00",0
"2015-03-01 14:00:00",0
"2015-03-01 16:00:00",0
"2015-03-01 18:00:00",0
"2015-03-01 20:00:00",0
"2015-03-01 22:00:00",0
"2015-03-02 00:00:00",0
"2015-03-02 02:00:00",0
"2015-03-02 04:00:00",0
"2015-03-02 06:00:00",0
"2015-03-02 08:00:00",0
"2015-03-02 10:00:00",0
"2015-03-02 12:00:00",0
"2015-03-02 14:00:00",0
"2015-03-02 16:00:00",0
"2015-03-02 18:00:00",0
"2015-03-02 20:00:00",0
"2015-03-02 22:00:00",0
"2015-03-19 00:00:00",122.326514446803
"2015-03-19 02:00:00",206.386756311136
"2015-03-19 04:00:00",194.363665762236
"2015-03-19 06:00:00",168.630723007638
"2015-03-19 08:00:00",182.837414622783
"2015-03-19 10:00:00",48.1102731087994
"2015-03-19 12:00:00",-8.3785925068014
"2015-03-19 14:00:00",113.954370040045
"2015-03-19 16:00:00",-1.0065119693827
"2015-03-19 18:00:00",36.6977448283287
"2015-03-19 20:00:00",48.6154921669252
"2015-03-19 22:00:00",-88.5034279060692
"2015-03-20 00:00:00",-22.7999098300479
"2015-03-20 02:00:00",27.6438036184181
"2015-03-20 04:00:00",23.2140543734877
"2015-03-20 06:00:00",-48.8581861158509
"2015-03-20 08:00:00",-103.884338835642
"2015-03-20 10:00:00",9.39855554686073
"2015-03-20 12:00:00",19.8546074610945
"2015-03-20 14:00:00",-80.1819128408115
"2015-03-20 16:00:00",-278.977227977923
"2015-03-20 18:00:00",-92.5136409667668
"2015-03-20 20:00:00",34.1887511043215
"2015-03-20 22:00:00",97.8915277191691
"2015-03-21 00:00:00",-80.6846316802862
"2015-03-21 02:00:00",-33.0590761209205
"2015-03-21 04:00:00",30.8950673024115
"2015-03-21 06:00:00",109.228780399469
"2015-03-21 08:00:00",114.718014019386
"2015-03-21 10:00:00",93.5120563921982
"2015-03-21 12:00:00",-38.8128697953402
"2015-03-21 14:00:00",-68.9074671445746
"2015-03-21 16:00:00",-267.91534395941
"2015-03-21 18:00:00",-135.775607737844
"2015-03-21 20:00:00",-87.4264975794633
"2015-03-21 22:00:00",213.734410424628
"2015-03-22 00:00:00",232.929274184451
"2015-03-22 02:00:00",163.410705351019
"2015-03-22 04:00:00",101.163059244008
"2015-03-22 06:00:00",5.10905075605342
"2015-03-22 08:00:00",-13.0549066448891
"2015-03-22 10:00:00",-3.57180838692977
"2015-03-22 12:00:00",19.4940179400478
"2015-03-22 14:00:00",34.0958623609379
"2015-03-22 16:00:00",211.888053394057
"2015-03-22 18:00:00",118.881750880431
"2015-03-22 20:00:00",75.7547023452803
"2015-03-22 22:00:00",100.629872362851
"2015-08-06 00:00:00",0.321378339467032
"2015-08-06 02:00:00",2.12840778440119
"2015-08-06 04:00:00",2.52447657370158
"2015-08-06 06:00:00",1.23202779767917
"2015-08-06 08:00:00",0.0759567247336008
"2015-08-06 10:00:00",1.21733373573682
"2015-08-06 12:00:00",2.28342376680408
"2015-08-06 14:00:00",2.87789943390715
"2015-08-06 16:00:00",2.24825469644998
"2015-08-06 18:00:00",2.59407473149827
"2015-08-06 20:00:00",-876.352500120445
"2015-08-06 22:00:00",-77.7591909824582
"2015-08-07 00:00:00",2.76641421489363
"2015-08-07 02:00:00",-0.210562302532708
"2015-08-07 04:00:00",-0.591818791053925
"2015-08-07 06:00:00",-11.7647267065909
"2015-08-07 08:00:00",-7.46611431054227
"2015-08-07 10:00:00",16.3564345207463
"2015-08-07 12:00:00",-38.4174000756141
"2015-08-07 14:00:00",3.97273564677243
"2015-08-07 16:00:00",-26.8287513856881
"2015-08-07 18:00:00",1.25635614781856
"2015-08-07 20:00:00",0.964498543239188
"2015-08-07 22:00:00",0.796354155428844
"2015-08-08 00:00:00",-0.0849920019897468
"2015-08-08 02:00:00",-2.11609097486834
"2015-08-08 04:00:00",-7.21584067249535
"2015-08-08 06:00:00",-1.44136230424783
"2015-08-08 08:00:00",0.331718864108126
"2015-08-08 10:00:00",0.848248793313758
"2015-08-08 12:00:00",0.8820142002441
"2015-08-08 14:00:00",1.19484632041556
"2015-08-08 16:00:00",3.37268982851856
"2015-08-08 18:00:00",2.15311687407029
"2015-08-08 20:00:00",-1.40663539490197
"2015-08-08 22:00:00",-1.93281203817787
"2015-08-09 00:00:00",-1.68487142893082
"2015-08-09 02:00:00",-3.05100659165964
"2015-08-09 04:00:00",-2.55227977871934
"2015-08-09 06:00:00",-1.60843160710925
"2015-08-09 08:00:00",-2.38795455365334
"2015-08-09 10:00:00",-0.619718554558403
"2015-08-09 12:00:00",31.8847911801401
"2015-08-09 14:00:00",-1.73692502415815
"2015-08-09 16:00:00",-2.53187676334079
"2015-08-09 18:00:00",-1.32120730473015
"2015-08-09 20:00:00",20.8818115935718
"2015-08-09 22:00:00",0.171155826332097
"2015-08-26 00:00:00",0
"2015-08-26 02:00:00",0
"2015-08-26 04:00:00",0
"2015-08-26 06:00:00",0
"2015-08-26 08:00:00",0
"2015-08-26 10:00:00",0
"2015-08-26 12:00:00",0
"2015-08-26 14:00:00",0
"2015-08-26 16:00:00",0
"2015-08-26 18:00:00",0
"2015-08-26 20:00:00",0
"2015-08-26 22:00:00",0
"2015-08-27 00:00:00",0
"2015-08-27 02:00:00",0
"2015-08-27 04:00:00",0
"2015-08-27 06:00:00",0
"2015-08-27 08:00:00",0
"2015-08-27 10:00:00",0
"2015-08-27 12:00:00",0
"2015-08-27 14:00:00",0
"2015-08-27 16:00:00",0
"2015-08-27 18:00:00",0
"2015-08-27 20:00:00",0
"2015-08-27 22:00:00",0
"2015-08-28 00:00:00",0
"2015-08-28 02:00:00",0
"2015-08-28 04:00:00",0
"2015-08-28 06:00:00",0
"2015-08-28 08:00:00",0
"2015-08-28 10:00:00",0
"2015-08-28 12:00:00",0
"2015-08-28 14:00:00",0
"2015-08-28 16:00:00",0
"2015-08-28 18:00:00",0
"2015-08-28 20:00:00",0
"2015-08-28 22:00:00",0
"2015-08-29 00:00:00",0
"2015-08-29 02:00:00",0
"2015-08-29 04:00:00",0
"2015-08-29 06:00:00",0
"2015-08-29 08:00:00",0
"2015-08-29 10:00:00",0
"2015-08-29 12:00:00",0
"2015-08-29 14:00:00",0
"2015-08-29 16:00:00",0
"2015-08-29 18:00:00",0
"2015-08-29 20:00:00",0
"2015-08-29 22:00:00",0
"2015-09-15 00:00:00",-613.383367466759
"2015-09-15 02:00:00",-157.345463201433
"2015-09-15 04:00:00",95.0949533236036
"2015-09-15 06:00:00",-146.640059018896
"2015-09-15 08:00:00",-110.325457030172
"2015-09-15 10:00:00",-193.270032251325
"2015-09-15 12:00:00",-133.951612284753
"2015-09-15 14:00:00",-26.5948360002276
"2015-09-15 16:00:00",-32.4263712785923
"2015-09-15 18:00:00",-144.398274999894
"2015-09-15 20:00:00",-730.55732654249
"2015-09-15 22:00:00",-877.712273572062
"2015-09-16 00:00:00",-377.893233544653
"2015-09-16 02:00:00",58.7278330725949
"2015-09-16 04:00:00",151.333015502186
"2015-09-16 06:00:00",-241.77641661236
"2015-09-16 08:00:00",-962.973191461876
"2015-09-16 10:00:00",-617.188274777429
"2015-09-16 12:00:00",-254.47993319387
"2015-09-16 14:00:00",-245.707782278059
"2015-09-16 16:00:00",-174.425968738129
"2015-09-16 18:00:00",-540.582781375964
"2015-09-16 20:00:00",-1574.05583862257
"2015-09-16 22:00:00",-1038.66718394897
"2015-09-17 00:00:00",442.296698626911
"2015-09-17 02:00:00",-1348.24268963593
"2015-09-17 04:00:00",-677.355454104847
"2015-09-17 06:00:00",-636.392803828083
"2015-09-17 08:00:00",-478.929067529669
"2015-09-17 10:00:00",-141.136121487934
"2015-09-17 12:00:00",-34.3945557457719
"2015-09-17 14:00:00",-34.1275671514318
"2015-09-17 16:00:00",-110.957026143892
"2015-09-17 18:00:00",-550.588173768203
"2015-09-17 20:00:00",-1867.65922270947
"2015-09-17 22:00:00",-999.775468488158
"2015-09-18 00:00:00",-469.82250302134
"2015-09-18 02:00:00",-234.228506542838
"2015-09-18 04:00:00",-462.362456943163
"2015-09-18 06:00:00",-95.9347567107641
"2015-09-18 08:00:00",263.10687922163
"2015-09-18 10:00:00",-123.612137732267
"2015-09-18 12:00:00",-116.430366428925
"2015-09-18 14:00:00",-423.989334200804
"2015-09-18 16:00:00",-567.168202636641
"2015-09-18 18:00:00",-104.099743428145
"2015-09-18 20:00:00",-65.2077519907898
"2015-09-18 22:00:00",-92.8072377076284
"2015-10-05 00:00:00",0.387637332051327
"2015-10-05 02:00:00",0.448649427666396
"2015-10-05 04:00:00",0.589005385310202
"2015-10-05 06:00:00",-0.269097396531038
"2015-10-05 08:00:00",-1.76474247201111
"2015-10-05 10:00:00",-2.40778528385022
"2015-10-05 12:00:00",0.538476455691921
"2015-10-05 14:00:00",3.59329670916154
"2015-10-05 16:00:00",3.52810942525764
"2015-10-05 18:00:00",3.12565025780543
"2015-10-05 20:00:00",1.22612023682018
"2015-10-05 22:00:00",2.36019290784145
"2015-10-06 00:00:00",1.36751105142901
"2015-10-06 02:00:00",-0.199601674191769
"2015-10-06 04:00:00",0.339915168908206
"2015-10-06 06:00:00",-0.0987772367351338
"2015-10-06 08:00:00",0.573873754364421
"2015-10-06 10:00:00",0.979783190126717
"2015-10-06 12:00:00",0.956705863414598
"2015-10-06 14:00:00",0.363794735535976
"2015-10-06 16:00:00",0.560237503437918
"2015-10-06 18:00:00",0.829980756858959
"2015-10-06 20:00:00",0.394563183657056
"2015-10-06 22:00:00",-0.733474050953191
"2015-10-07 00:00:00",-1.03750595745328
"2015-10-07 02:00:00",-1.29837434168846
"2015-10-07 04:00:00",-0.377463789280483
"2015-10-07 06:00:00",-0.63921995870578
"2015-10-07 08:00:00",1.05846232459442
"2015-10-07 10:00:00",0.409274527374237
"2015-10-07 12:00:00",0.299131323721042
"2015-10-07 14:00:00",-0.646433328430248
"2015-10-07 16:00:00",-1.31874963029077
"2015-10-07 18:00:00",-46.3369722600769
"2015-10-07 20:00:00",-27.1287036192005
"2015-10-07 22:00:00",-335.261595846407
"2015-10-08 00:00:00",-65.9741572040111
"2015-10-08 02:00:00",13.0044904650913
"2015-10-08 04:00:00",65.592202149415
"2015-10-08 06:00:00",-107.213168271194
"2015-10-08 08:00:00",-263.894015196439
"2015-10-08 10:00:00",-229.067964227695
"2015-10-08 12:00:00",-96.3554507144356
"2015-10-08 14:00:00",-52.6866450947637
"2015-10-08 16:00:00",-60.0309663494509
"2015-10-08 18:00:00",-30.122496689426
"2015-10-08 20:00:00",311.708136319539
"2015-10-08 22:00:00",278.482837247443
"2015-10-25 00:00:00",0
"2015-10-25 02:00:00",0
"2015-10-25 04:00:00",0
"2015-10-25 06:00:00",0
"2015-10-25 08:00:00",0
"2015-10-25 10:00:00",0
"2015-10-25 12:00:00",0
"2015-10-25 14:00:00",0
"2015-10-25 16:00:00",0
"2015-10-25 18:00:00",0
"2015-10-25 20:00:00",0
"2015-10-25 22:00:00",0
"2015-10-26 00:00:00",0
"2015-10-26 02:00:00",0
"2015-10-26 04:00:00",0
"2015-10-26 06:00:00",0
"2015-10-26 08:00:00",0
"2015-10-26 10:00:00",0
"2015-10-26 12:00:00",0
"2015-10-26 14:00:00",0
"2015-10-26 16:00:00",0
"2015-10-26 18:00:00",0
"2015-10-26 20:00:00",0
"2015-10-26 22:00:00",0
"2015-10-27 00:00:00",0
"2015-10-27 02:00:00",0
"2015-10-27 04:00:00",0
"2015-10-27 06:00:00",0
"2015-10-27 08:00:00",0
"2015-10-27 10:00:00",0
"2015-10-27 12:00:00",0
"2015-10-27 14:00:00",0
"2015-10-27 16:00:00",0
"2015-10-27 18:00:00",0
"2015-10-27 20:00:00",0
"2015-10-27 22:00:00",0
"2015-10-28 00:00:00",0
"2015-10-28 02:00:00",0
"2015-10-28 04:00:00",0
"2015-10-28 06:00:00",0
"2015-10-28 08:00:00",0
"2015-10-28 10:00:00",0
"2015-10-28 12:00:00",0
"2015-10-28 14:00:00",0
"2015-10-28 16:00:00",0
"2015-10-28 18:00:00",0
"2015-10-28 20:00:00",0
"2015-10-28 22:00:00",0
"2015-11-14 00:00:00",-2.2522242576099
"2015-11-14 02:00:00",-2.93282861549514
"2015-11-14 04:00:00",-1.99116379084401
"2015-11-14 06:00:00",-0.864249354786594
"2015-11-14 08:00:00",0.204802680171298
"2015-11-14 10:00:00",0.709192068735945
"2015-11-14 12:00:00",1.21087967817758
"2015-11-14 14:00:00",1.03087587384915
"2015-11-14 16:00:00",0.076487415792684
"2015-11-14 18:00:00",-0.100519301540842
"2015-11-14 20:00:00",-1.40649539752518
"2015-11-14 22:00:00",0.883706376640404
"2015-11-15 00:00:00",-0.236867594610345
"2015-11-15 02:00:00",-1.53398938895462
"2015-11-15 04:00:00",-3.27603785752596
"2015-11-15 06:00:00",-1.44125277569104
"2015-11-15 08:00:00",0.330117643913226
"2015-11-15 10:00:00",0.854166897139919
"2015-11-15 12:00:00",2.15442551232559
"2015-11-15 14:00:00",2.66930333965752
"2015-11-15 16:00:00",0.232495256030916
"2015-11-15 18:00:00",0.646976048946257
"2015-11-15 20:00:00",1.08248256299851
"2015-11-15 22:00:00",0.7750591403477
"2015-11-16 00:00:00",-0.00970593607797809
"2015-11-16 02:00:00",-0.774904176325293
"2015-11-16 04:00:00",1.05661812952599
"2015-11-16 06:00:00",0.683684322248894
"2015-11-16 08:00:00",-0.871291402703037
"2015-11-16 10:00:00",-1.97024593160097
"2015-11-16 12:00:00",-1.99773063466125
"2015-11-16 14:00:00",1.92905213986899
"2015-11-16 16:00:00",2.0327679591586
"2015-11-16 18:00:00",2.87351269390629
"2015-11-16 20:00:00",0.269089160482357
"2015-11-16 22:00:00",139.755969673509
"2015-11-17 00:00:00",14.9641954983375
"2015-11-17 02:00:00",32.6346810128569
"2015-11-17 04:00:00",79.7151866567665
"2015-11-17 06:00:00",-5.05609146222517
"2015-11-17 08:00:00",-4.82683280170667
"2015-11-17 10:00:00",0.286136808063247
"2015-11-17 12:00:00",0.608830055412454
"2015-11-17 14:00:00",0.393159887936946
